,0
2020-12-18,0.0
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-25,0.0
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,-0.0003500000000000725
2021-01-01,0.00196969792010937
2021-01-04,0.00241575332732058
2021-01-05,0.0032342862922658533
2021-01-06,0.005651757841568461
2021-01-07,-0.006565933580357619
2021-01-08,-0.005280338112687799
2021-01-11,-0.004133703305846281
2021-01-12,0.00435787784383268
2021-01-13,0.0019382695413932005
2021-01-14,-0.004385311957907256
2021-01-15,0.004258193635753971
2021-01-18,0.00026892595054972546
2021-01-19,-0.0010147207176478545
2021-01-20,0.003670362311150255
2021-01-21,0.0005880786326630805
2021-01-22,-0.002153671754181685
2021-01-25,-0.002012257272298257
2021-01-26,-0.003954577044319785
2021-01-27,-0.008093770700503877
2021-01-28,0.0022705754735716788
2021-01-29,-1.7830518536210427e-05
2021-02-01,0.0026661919963322234
2021-02-02,-0.00419792341114944
2021-02-03,0.002287832712240867
2021-02-04,-0.007270447596598784
2021-02-05,-0.0020020689876197872
2021-02-08,0.003212663970913354
2021-02-09,-0.0025937959865202087
2021-02-10,-0.00042897776476402694
2021-02-11,-0.000946572326342654
2021-02-12,-0.0003132545815411891
2021-02-15,0.0017265029031667822
2021-02-16,-0.004957160466968036
2021-02-17,-0.00469488445131494
2021-02-18,0.0006887421392025583
2021-02-19,0.002049271268794284
2021-02-22,0.003197417648710177
2021-02-23,-0.002085739926011243
2021-02-24,-0.0030281141118617683
2021-02-25,0.0034998464845987787
2021-02-26,-1.6297767329809254e-05
2021-03-01,0.002031273438187764
2021-03-02,0.0004101097597595249
2021-03-03,0.002153896267817146
2021-03-04,0.0033312563088876423
2021-03-05,-0.002765213316082371
2021-03-08,0.0015488852009917231
2021-03-09,-0.00552393581878885
2021-03-10,0.003249139188697958
2021-03-11,0.0012284818378713869
2021-03-12,-0.0021048723818619663
2021-03-15,0.0025058198689702493
2021-03-16,0.00633238715369977
2021-03-17,-0.002761987702609159
2021-03-18,0.0008594094103593353
2021-03-19,0.00034110302144640947
2021-03-22,-0.0034406635726391688
2021-03-23,-0.0055616067560320115
2021-03-24,-0.002933028352266831
2021-03-25,0.0002575126779975623
2021-03-26,9.360169463290546e-06
2021-03-29,0.003432192781388954
2021-03-30,-0.0015255635160000836
2021-03-31,-1.5168347476501864e-05
2021-04-01,-0.0062382507860592185
2021-04-02,0.002689377837587159
2021-04-05,0.0028083126848930107
2021-04-06,0.0023914182615152324
2021-04-07,0.0018598282150883438
2021-04-08,-0.0035761382719707857
2021-04-09,0.003032288038986808
2021-04-12,0.0014621104122098938
2021-04-13,0.001958781876220561
2021-04-14,0.005992404413432739
2021-04-15,-0.001281592639043816
2021-04-16,0.0007869061377334674
2021-04-19,0.0007386106778719537
2021-04-20,-0.0007538789971344162
2021-04-21,0.0012993809613683904
2021-04-22,-0.0007893709574108287
2021-04-23,0.002087019068115037
2021-04-26,0.00253185355532648
2021-04-27,-0.0038595158143863717
2021-04-28,-0.0011100315703094221
2021-04-29,0.0009307597102599097
2021-04-30,-1.5897088254779312e-05
2021-05-03,0.005235348863808387
2021-05-04,0.003499946729158321
2021-05-05,-0.002963849013319364
2021-05-06,0.000525810755142464
2021-05-07,0.005362895277834623
2021-05-10,0.0011642398001452392
2021-05-11,-0.0011632834899050204
2021-05-12,-0.0022638063025242072
2021-05-13,-0.0037863458843458986
2021-05-14,-0.0034147083607032336
2021-05-17,-0.0007940654824478699
2021-05-18,-0.004203270934000414
2021-05-19,-0.002442855879980943
2021-05-20,-0.004407420941625051
2021-05-21,-0.0011376773934338447
2021-05-24,0.00032911498020049557
2021-05-25,0.0010459733852368203
2021-05-26,0.00228301726928426
2021-05-27,-4.528590287589118e-05
2021-05-28,-0.002899476264580203
2021-05-31,-1.5801924215241847e-05
2021-06-01,0.006185122299131818
2021-06-02,-0.00027803099012690957
2021-06-03,-0.0033783293323333963
2021-06-04,0.004846432571320891
2021-06-07,-0.00015173995883766
2021-06-08,0.0002348848178186369
2021-06-09,0.002605012227839598
2021-06-10,0.0008892457461748826
2021-06-11,-0.0019026682780277637
2021-06-14,0.0021037720072916155
2021-06-15,-0.002232453542881596
2021-06-16,0.00037262208821275955
2021-06-17,-0.004399944589113969
2021-06-18,-0.0018718701687032713
2021-06-21,-0.0020537188615254998
2021-06-22,-0.0007997047067020979
2021-06-23,0.0011730138682168878
2021-06-24,0.0015289132928881788
2021-06-25,-0.0017555410043254005
2021-06-28,-0.0002096062714578295
2021-06-29,-0.005986883681164179
2021-06-30,-1.5209767508128635e-05
2021-07-01,-0.004444735535199196
2021-07-02,-0.006240337506070337
2021-07-05,-0.003233229812015681
2021-07-06,9.86393325090873e-05
2021-07-07,0.0028669410542034868
2021-07-08,-0.0019614125516697056
2021-07-09,0.005817689528503367
2021-07-12,0.006607478239571751
2021-07-13,-3.899369189319657e-05
2021-07-14,-0.0015399476800935785
2021-07-15,0.0025217932156287315
2021-07-16,0.001617421107912742
2021-07-19,0.007844698439960274
2021-07-20,0.0040787781225510855
2021-07-21,-0.0010366216361826774
2021-07-22,-0.0023553868597571137
2021-07-23,0.0007967471153156325
2021-07-26,0.0010573824904420714
2021-07-27,9.409390058223721e-06
2021-07-28,-0.0014398890852301838
2021-07-29,2.8840121942375063e-05
2021-07-30,-1.4900342960366686e-05
2021-08-02,-0.0004862641872042106
2021-08-03,0.0004336174658485792
2021-08-04,-0.003547720001742083
2021-08-05,0.0028556906158885287
2021-08-06,0.0011796175573124401
2021-08-09,0.00046399859414680833
2021-08-10,-0.0004985165980845307
2021-08-11,0.0012704038109350169
2021-08-12,0.004807234938225768
2021-08-13,-0.0012930694682264932
2021-08-16,-0.003982294785056073
2021-08-17,0.003074520038686801
2021-08-18,0.0043945191750967005
2021-08-19,-0.004497928167555565
2021-08-20,0.0006237534053763483
2021-08-23,-0.0037192507465935165
2021-08-24,-0.005712795015834771
2021-08-25,-0.006019210255741703
2021-08-26,-0.00376522350052122
2021-08-27,0.0010045780162764029
2021-08-30,0.003956566836724962
2021-08-31,-1.5973839589178418e-05
2021-09-01,0.0015697393185456487
2021-09-02,-0.0048976992517308915
2021-09-03,0.007437842647586068
2021-09-06,-0.0009833662955495148
2021-09-07,-0.0008363598036769115
2021-09-08,0.0006209147144513594
2021-09-09,-0.0005277558003252691
2021-09-10,-0.005345338993189563
2021-09-13,0.0034904665994808237
2021-09-14,-0.0018164070610570127
2021-09-15,-0.00343979385258808
2021-09-16,-0.0022627918221703736
2021-09-17,0.00558068342311957
2021-09-20,0.001290544642742919
2021-09-21,-0.004285613262351551
2021-09-22,-0.0005134751069822974
2021-09-23,0.0020730096701260248
2021-09-24,0.0004898414546388175
2021-09-27,0.0006235753264045574
2021-09-28,-0.003821847808848977
2021-09-29,-0.005444395189116102
2021-09-30,-1.968233409799236e-05
2021-10-01,0.004519196953429727
2021-10-04,-0.004682546678181243
2021-10-05,-0.0008271076024995994
2021-10-06,-0.001449540666252691
2021-10-07,-0.0035136713227392757
2021-10-08,0.002112543368659292
2021-10-11,0.00020075422542653598
2021-10-12,0.00509353767555365
2021-10-13,-0.0006036893753046391
2021-10-14,0.0036371969146493655
2021-10-15,0.008532135935747975
2021-10-18,-0.0006189907386197069
2021-10-19,-0.006441096920469458
2021-10-20,0.005048024143913921
2021-10-21,0.0029271035777953536
