,ASSET_1,ASSET_2,ASSET_3,ASSET_4,ASSET_5,ASSET_6,ASSET_7,ASSET_8,ASSET_9,ASSET_10,ASSET_11,ASSET_12,ASSET_13,ASSET_14,ASSET_15,CASH
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-31,0.08993347807509326,0.09270571047887795,0.08934175923655092,0.0743214204381788,0.07156858124211307,0.0721831785298347,0.07368536827716246,0.06119171835359409,0.0663344137662258,0.06152051537985522,0.056463698974508945,0.052411052438647625,0.045264013989950565,0.043595022685422764,0.049830190676873824,-0.0003501225428900115
2021-01-01,0.09034403304096711,0.09397577297625931,0.09004345619862954,0.07484388493676354,0.07150230113762814,0.07242452196824908,0.07480800201693473,0.05994200053805095,0.06588864797692612,0.06069105709450033,0.056725956822429764,0.0534205216260219,0.04472611201864665,0.04163875621465834,0.04937440969628367,-0.00034943426294906576
2021-01-04,0.09092211894936728,0.09428083274059838,0.09026472800736683,0.07444481383418754,0.07024384583267193,0.07275198860968034,0.0738147803140634,0.061672405941014787,0.06631462036565905,0.0600265200654777,0.056056086992329696,0.05323539475202884,0.04445482955628801,0.04240736311753271,0.04945826307203556,-0.0003485921503020957
2021-01-05,0.09002043801583401,0.09579680995693848,0.0900445889001427,0.07488045297235776,0.06952184384675798,0.07287979118142388,0.07391291593046953,0.05985151402898387,0.06810693822341013,0.061058914627012705,0.05554279426177747,0.052103908747274406,0.04460563916132628,0.042361394810995295,0.0496595236735141,-0.0003474683382187982
2021-01-06,0.08969432685791076,0.0957682522217248,0.09096081676931149,0.07496608604251108,0.06827111773930812,0.07376114517068362,0.0751523001383156,0.06219767692260536,0.06662317557609296,0.06097222136569896,0.05339450296486414,0.052321098792275124,0.043952147837333255,0.04362368931777464,0.04868695785148867,-0.0003455155678985437
2021-01-07,0.08886396201030058,0.09596313634560096,0.08963204813478257,0.0761332829534432,0.06701963740753279,0.07430100743813264,0.0735550917321171,0.062349375718703005,0.06872849871282342,0.0617466525354599,0.05302152345799268,0.052666047450318026,0.044280456942673595,0.04431511493662452,0.04777196341780262,-0.0003477991943076697
2021-01-08,0.08985362140654982,0.09385306028372327,0.08951791089861011,0.07613032624262067,0.06791480904869833,0.07474250875576065,0.07256980433672211,0.06183014413080714,0.06932654498760746,0.062026387694460325,0.0528286342921509,0.05254306720084648,0.045083315911007595,0.04415532043515646,0.04797418981573173,-0.0003496454404528202
2021-01-11,0.09209449710306201,0.0929056418225759,0.0881148064355968,0.07715531839027268,0.0676557131236931,0.0747719914789746,0.07212948579768327,0.061882806634303476,0.07129627723946476,0.06308764795237583,0.053814385081859206,0.05152727345664561,0.044380329318556476,0.04206977670252709,0.04746514623274198,-0.00035109677033301777
2021-01-12,0.09254201684532115,0.09300762318199121,0.08754499326702547,0.07682266217134921,0.06681939448757508,0.07466836375861928,0.07258544800209935,0.06022759425916278,0.07133295207833586,0.06375161159324427,0.053246427094771794,0.05193644803777766,0.046394107751524194,0.041831335569374496,0.047638595274107416,-0.0003495733722791685
2021-01-13,0.09173718043682737,0.09301908585880268,0.08783222309365932,0.0768671931459298,0.06588475818600047,0.0747464802855873,0.07390162938636662,0.06051717159303808,0.07224218769029297,0.06342303388074243,0.05381457447657951,0.0521066844523763,0.045556617712148965,0.042016420306105605,0.04668365661116952,-0.000348897115626869
2021-01-14,0.09160851146420695,0.09362906738577952,0.08852477387533642,0.07617416322241417,0.06704294080948597,0.07565194884104583,0.07354837152094298,0.05948317482787077,0.0724351149691098,0.06329029092182559,0.054176713464633305,0.052042232339015226,0.04417000308228816,0.041926752596778555,0.046646374556766984,-0.000350433877500327
2021-01-15,0.0917843612395784,0.09259418737936052,0.08976987476997612,0.07420895331232341,0.06784289563082546,0.07514009777008324,0.07411328814199027,0.059321457223444875,0.07337911051233621,0.0626715473867025,0.053012952000262244,0.05309010416964459,0.04391881589747782,0.04194120707220303,0.04756009548318406,-0.00034894798939268595
2021-01-18,0.09088313673075585,0.09314836364241363,0.08919693002426948,0.0740975229114305,0.06790536026171586,0.07370025016283122,0.07334169786218533,0.06046472258496205,0.0743558867558005,0.06262218806273154,0.05323295825625282,0.05283939530975144,0.04497589571729809,0.04180061118854732,0.04778393470250671,-0.00034885417345248697
2021-01-19,0.09197867225080941,0.09253028684897742,0.09081331683044429,0.07289130822878544,0.06934130470531698,0.0734476251200034,0.07320272660627876,0.05892876102249201,0.0739604195534029,0.061702384091514136,0.052788205231298346,0.052797505060156534,0.04580253390771772,0.042025092130857124,0.04813906693452074,-0.00034920852257512314
2021-01-20,0.0907118423985028,0.09139075779461439,0.09226184368917792,0.07203269817028184,0.07049938553346825,0.0729758257689103,0.07296415632087913,0.059627299898883636,0.0751129771788497,0.06139887028754165,0.05228973725411012,0.05258163084404472,0.04593025650082489,0.04257524116199496,0.04799540868587071,-0.00034793148795487117
2021-01-21,0.09120668020704048,0.09287274809932386,0.09261082925463554,0.0722681965334899,0.06917975607930207,0.0704972812368894,0.0733304385370436,0.05953581027066871,0.07452693637628831,0.06162259207563894,0.05223305360132383,0.05357755269679566,0.045997347506533434,0.041995171793653564,0.04889333272851058,-0.0003477269971378543
2021-01-22,0.09123413679056343,0.09359044594588402,0.09235589890102051,0.07190470364270889,0.06942157663290634,0.0706850900267894,0.07399177876305582,0.059460800392907756,0.07268300405404232,0.0613687150432019,0.0530441087699226,0.053451165700177265,0.045922145390079036,0.04286616237076918,0.04836874507926536,-0.0003484775032936656
2021-01-25,0.09010352807505088,0.09364791169336562,0.09208186060124796,0.0712713198635474,0.0694350298849828,0.07129812857554002,0.07415899291010662,0.05986357364036221,0.07482157118208049,0.06119303589917624,0.05341632251081677,0.05312607865276503,0.04535609917428071,0.04251911445699936,0.048056613023254806,-0.0003491801435769204
2021-01-26,0.0907864849961556,0.09627703131680225,0.09175618087742038,0.07123251580952031,0.06967898221572902,0.07196886993831982,0.07474573498641852,0.06121896194884391,0.07244415742626484,0.05918742660085519,0.05322347291143885,0.05435176201366554,0.044309613442797144,0.04037244629679865,0.048796925704723965,-0.00035056648575399103
2021-01-27,0.09175617336633744,0.09601333207788726,0.09154397885264992,0.07103506058011648,0.07036378623750902,0.07199804970975394,0.07588597800309337,0.05924582567928682,0.07213710878344039,0.058654387517346716,0.05346081738660302,0.0543257491801945,0.045320663297647015,0.039345840588554046,0.049266675782781016,-0.0003534270432010171
2021-01-28,0.09204945939845413,0.0976181966198364,0.09088470613284286,0.07115807566863182,0.06868775089603826,0.06965591488600355,0.07660535908505745,0.05913040672732652,0.07326377503407151,0.057300367346590046,0.05381461469308507,0.05593952364895993,0.04557538142264823,0.039476822239635063,0.04919227257921399,-0.00035262637839489927
2021-01-29,0.08990360438565144,0.0926749159220165,0.08931208210155352,0.07429673269029483,0.0715448079197021,0.07215920105332119,0.07366089181016225,0.061171391969808725,0.06631237910551244,0.061500079777784725,0.05644494312247248,0.05239364277611278,0.04524897839780215,0.04358054149113574,0.0498136383131382,-1.7830836469114457e-05
2021-02-01,0.08837492473657477,0.092603181577435,0.09120989562472998,0.07453931430312921,0.07132694990697248,0.0729842291825096,0.07370100706906964,0.06121412870543356,0.06509216028547918,0.061587022620261174,0.05726618783438273,0.051543819714974695,0.04628106665977619,0.04341665870935439,0.04887723649236789,-1.7783422450509513e-05
