,ASSET_1,ASSET_2,ASSET_3,ASSET_4,ASSET_5,ASSET_6,ASSET_7,ASSET_8,ASSET_9,ASSET_10,ASSET_11,ASSET_12,ASSET_13,ASSET_14,ASSET_15,CASH
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2020-12-31,2.928242711384955e-09,0.042164771601911503,0.09688599556696618,0.05395087006371109,0.05491306352943596,0.09070112558239891,0.10632931418031095,0.004055284312441354,2.614012492187545e-10,0.1045352848933847,0.13589997435017753,0.13125866355557092,6.983352431979032e-10,0.0805903469075448,0.09906542411105713,-0.0003501225428900115
2021-01-01,2.9394483169660816e-09,0.04271101038983163,0.09757517436505063,0.054290200710546,0.05482188410647254,0.09093749467455084,0.10786995142991332,0.003969543496367535,2.5945379804627124e-10,0.10305007620966056,0.13643083978589796,0.13368845215375283,6.895292859005254e-10,0.07691738993653056,0.09808715627938334,-0.0003491774263892468
2021-01-04,2.968342978508288e-09,0.04299574968286943,0.09814844754959565,0.05418483437481625,0.05404062916753973,0.09166011418434146,0.10680065992704736,0.004098060827453486,2.62021483686226e-10,0.10226922365566543,0.13527940299000338,0.13367938123428963,6.876836451862103e-10,0.07860428771113015,0.09858872833607195,-0.00034952355887200523
2021-01-05,2.9436401101697836e-09,0.043757471813192714,0.09806680692720855,0.05458971454501394,0.053571333366170155,0.09196905056368612,0.10711492770934301,0.003983471446173632,2.695367757833519e-10,0.10419573224766314,0.13425661171187653,0.1310488791602478,6.911281329770807e-10,0.07864557237730829,0.09914938221731746,-0.00034895798950624897
2021-01-06,2.9366262262531725e-09,0.043798863743284545,0.0991879408734866,0.05472015329860731,0.05267302919912356,0.09319708785287015,0.1090465797108287,0.004144773852469858,2.6399281650089556e-10,0.10417727100132436,0.1292244266648273,0.1317589029611583,6.818502681241374e-10,0.08108985534682413,0.09732854026921893,-0.00034742865649310927
2021-01-07,2.91630978198476e-09,0.043991624518653585,0.09796977880103398,0.05570334941046548,0.051829574064132536,0.09410087847135912,0.10698103531184333,0.004164693727616058,2.7297817220264423e-10,0.10574958241845546,0.1286247524607858,0.13294074992015134,6.885655501961143e-10,0.08256962231226356,0.09572490543260274,-0.0003505507272164739
2021-01-08,2.953230243239692e-09,0.04308913188131637,0.09799242050266968,0.05578509577170511,0.05260097444837711,0.0948026301156327,0.10570699984164911,0.004136232645955147,2.757683119898998e-10,0.10638869262701409,0.12834988185390409,0.13283011819729965,7.021061670732446e-10,0.08239582348847345,0.09627493715599955,-0.0003529424611009409
2021-01-11,3.042973946301451e-09,0.042880932927894404,0.09696930205851229,0.05683674408662373,0.052678889733165805,0.09534424725842772,0.10562420722547308,0.0041617648034769405,2.8511133840581775e-10,0.1087842821555099,0.13143992514918584,0.13095471263719072,6.94832763251734e-10,0.0789214754785632,0.0957598041639164,-0.0003562917008579777
2021-01-12,3.0588321932756992e-09,0.042943043648962766,0.09637598522436076,0.05661151994096309,0.052045934605324216,0.0952454679654843,0.10632914622066823,0.0040518670363859114,2.8535794681350135e-10,0.10996769468092042,0.13009827291030507,0.13204086260922857,7.266156266007722e-10,0.0785016633046228,0.0961434078378372,-0.00035487005586917346
2021-01-13,3.028146221493321e-09,0.0428904996775097,0.09656197826697124,0.05656805512772179,0.05124883466671703,0.0952167151511525,0.10811141240651043,0.004065865929049323,2.8860604642385066e-10,0.10925359292401945,0.13130937455518937,0.1322952679938098,7.125381831510404e-10,0.0787428154888929,0.09408929037383625,-0.00035370659067024526
2021-01-14,3.0171186315044194e-09,0.043074955955401645,0.09710513835467946,0.05593234434595814,0.05203280041083547,0.0961540704545817,0.10735337301402974,0.003987435562692392,2.8872792920361793e-10,0.10878046552600765,0.13189659492534445,0.13183535519963108,6.893014697427991e-10,0.07839858458573516,0.09380334561133369,-0.00035446794137859435
2021-01-15,3.020329460021118e-09,0.042562481225647014,0.0983868538417939,0.054442831621293916,0.05260870223216337,0.09542196990653509,0.10808558651403381,0.003973199910360594,2.9224100575560126e-10,0.10762503541530681,0.1289531588064932,0.13437504491450392,6.847963959514278e-10,0.07835865810787083,0.09555913711582201,-0.0003526636091913192
2021-01-18,3.000516878623536e-09,0.04295815102081761,0.09808068681480059,0.05454001162937779,0.05283046189466647,0.09390154145528619,0.10731237307528546,0.004063102778492249,2.9710585166055473e-10,0.10789424121981414,0.12991453267499975,0.13418069014167022,7.035869930131698e-10,0.07835303689849445,0.09632489567326429,-0.0003537292781789602
2021-01-19,3.0383481416379433e-09,0.04269646223996681,0.09991271529032776,0.05368153353464254,0.05397715516820928,0.09363088963471676,0.10716765540876683,0.003962056699413484,2.9568741933629507e-10,0.1063676598175676,0.1288996277278039,0.13414769519247996,7.169107924885959e-10,0.07881692896422068,0.09709389864952182,-0.0003542823785838499
2021-01-20,2.999837430689099e-09,0.04221760523750405,0.10161941394162984,0.05310827371639868,0.05493974603680675,0.09313303229681573,0.1069373382543389,0.004013486928851312,3.0062963528194746e-10,0.10596229919135519,0.12782463442164743,0.13374797024047175,7.197104646136986e-10,0.0799376330210667,0.09691194254532853,-0.0003533798523923223
2021-01-21,3.0129275610352804e-09,0.04285563381951105,0.10189306817366968,0.053224063553243925,0.053852845049679625,0.08987220634095161,0.10735750179898516,0.004002978778867228,2.97960292949719e-10,0.10623295571673817,0.12754746324968363,0.13613328673415942,7.199793571294464e-10,0.07876292570231871,0.09861785583629586,-0.00035278878497135206
2021-01-22,3.0049092196841336e-09,0.04305891573795911,0.101311665158516,0.0527995303765485,0.05388104937556809,0.08984476924441871,0.10800491752998122,0.003986095661113638,2.897276471707191e-10,0.10548198152221389,0.12914438055644542,0.1354099525680437,7.166735438559512e-10,0.08015839806455632,0.09727084338535509,-0.0003525031920300665
2021-01-25,2.971163007405693e-09,0.04313604903565573,0.10112990371644204,0.05239601459966385,0.05395490016868178,0.09073060498210289,0.10837636464507332,0.004017818360978563,2.9860328998788176e-10,0.10530377573836311,0.13020361308461162,0.1347447520975389,7.08672521699998e-10,0.07960298061397346,0.09675684852213975,-0.0003536295436637509
2021-01-26,2.99525935438559e-09,0.04437041656639807,0.10082526803797758,0.05239505309439686,0.05417296594098741,0.09163236761608981,0.10929133251216878,0.004110949766200705,2.892675245257893e-10,0.10190604573057564,0.12980182799435735,0.1379260425597784,6.926859955016712e-10,0.07562384117891736,0.09829910546268927,-0.00035522043775026556
2021-01-27,3.0265863451744563e-09,0.04423916295419684,0.10056998483232545,0.05223833190772794,0.05469335433744657,0.09164937353489334,0.11093418154072852,0.003977576203354616,2.8797818423177136e-10,0.10096609042042812,0.13035201153226936,0.1378297331443362,7.083358898206848e-10,0.07368465237775852,0.09922358345760665,-0.0003580402659727389
2021-01-28,3.0375124963316655e-09,0.04499716947521041,0.09988688351472651,0.052350374899525126,0.05341259901859534,0.0887045352982384,0.11203199161111761,0.003971464406084628,2.925965530604176e-10,0.09867599128928121,0.13126877543798332,0.14198256278365493,7.126107304025639e-10,0.07396043434391843,0.09911459034211015,-0.00035737646316594474
2021-01-29,2.9272732228850817e-09,0.0421508116043304,0.09685391835624328,0.05393300790089188,0.05489488280166446,0.09067109607089846,0.10629411045662493,0.004053941680736222,2.6131470396620944e-10,0.10450067514053156,0.13585498031271157,0.13121520617263915,6.981040369578247e-10,0.08056366489303014,0.0990326253307384,-1.8924607732473385e-05
